X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP,COG
20.5,120.0,0.5,0.5,3.91,2.16,1.57,11.12,14.03,-42.0,-1133.61,56.01,19.71
24.3,82.2,0.5,0.93,2.87,2.23,1.73,13.53,16.12,-40.0,-1328.35,33.38,19.41
24.66,78.0,0.7,0.1,2.42,2.17,1.52,10.94,17.03,-40.0,-1386.88,44.15,19.29
19.21,116.1,0.5,0.3,3.41,2.34,1.77,11.67,17.6,-40.0,-1208.51,39.12,21.16
23.57,119.8,2.53,0.23,0.95,2.06,1.55,11.0,13.38,-44.0,-1670.3,78.55,20.17
24.15,108.4,0.5,0.9,2.94,2.67,1.8,13.37,14.57,-41.0,-1395.73,47.3,20.81
20.19,132.9,0.58,0.27,3.56,2.62,1.77,10.7,12.17,-43.0,-1236.71,44.05,21.85
21.17,129.4,0.52,0.56,3.71,2.5,1.69,12.5,15.38,-40.0,-1186.4,26.79,21.32
24.46,82.1,0.5,0.92,2.96,2.16,1.63,10.86,15.26,-40.0,-1233.03,45.34,20.08
20.5,120.0,0.5,0.92,3.91,2.17,1.57,11.0,14.05,-41.0,-1024.41,45.15,20.06
24.08,80.6,1.4,0.08,2.03,2.17,1.67,11.1,15.65,-42.0,-1592.5,74.87,19.48
23.3,129.2,1.22,0.84,2.68,2.28,1.59,11.53,13.56,-43.0,-1485.62,52.62,19.67
24.13,135.1,2.57,0.0,0.78,2.2,1.7,10.07,11.9,-45.0,-1725.06,85.72,21.68
18.07,108.0,1.34,0.43,0.59,2.03,1.53,10.96,13.19,-44.0,-828.3,63.98,20.55
22.05,120.3,0.5,0.27,3.64,2.84,1.98,13.17,14.97,-40.0,-1346.74,28.94,21.01
19.16,127.9,0.5,0.81,1.11,2.33,1.74,11.14,13.17,-45.0,-968.13,71.98,20.48
15.23,135.8,0.78,0.0,2.91,2.09,1.57,13.54,17.28,-40.0,-1300.86,88.51,18.43
20.24,133.0,1.38,0.32,3.1,2.58,1.73,11.11,13.16,-44.0,-1341.76,44.25,20.57
20.36,120.0,0.5,0.03,3.93,2.36,1.77,11.74,13.38,-44.0,-1323.78,52.96,20.44
24.66,126.0,0.5,0.39,0.73,2.57,1.97,13.28,14.97,-41.0,-1495.74,64.54,20.7
21.53,114.2,3.35,0.07,0.61,2.4,1.68,10.95,13.3,-44.0,-1381.51,79.99,20.66
16.38,124.4,1.33,0.9,0.75,2.12,1.61,13.51,17.17,-40.0,-791.19,81.44,18.65
20.19,132.9,0.58,0.32,2.58,2.42,1.53,10.6,12.11,-44.0,-1238.56,50.46,21.29
16.6,136.4,1.44,0.66,0.71,2.38,1.72,10.32,13.39,-43.0,-771.73,50.73,21.76
24.68,137.7,3.13,0.82,0.5,2.07,1.55,14.01,15.79,-40.0,-1644.32,57.13,19.36
24.94,75.7,1.62,0.07,1.69,2.15,1.65,13.89,16.11,-41.0,-1732.06,68.29,19.43
24.44,135.6,1.07,0.08,1.06,2.34,1.76,14.01,16.03,-40.0,-1754.21,53.35,19.83
24.78,105.4,1.45,0.25,1.91,2.37,1.55,10.57,12.21,-44.0,-1617.04,70.36,21.52
20.19,122.8,0.58,0.43,3.56,2.63,1.85,14.33,17.85,-40.0,-1277.05,29.98,18.04
16.08,137.8,1.57,0.66,2.62,2.33,1.56,10.12,12.45,-45.0,-989.08,56.75,21.51
21.35,127.8,1.37,0.02,2.78,2.35,1.62,11.74,14.38,-44.0,-1589.98,48.33,20.63
21.25,116.6,0.5,0.55,3.76,2.13,1.56,10.97,13.41,-42.0,-1196.85,43.74,20.47
24.43,77.4,1.18,0.02,1.98,2.13,1.63,11.03,12.42,-46.0,-1614.72,49.62,21.16
17.95,118.5,0.57,0.43,3.24,2.22,1.72,10.97,13.16,-45.0,-1142.56,55.61,20.83
18.48,136.2,1.34,0.02,1.12,2.08,1.57,10.95,12.76,-44.0,-1167.62,49.54,20.71
24.95,135.0,1.61,0.74,1.72,2.2,1.7,10.07,11.87,-44.0,-1725.6,80.25,21.51
24.81,121.3,2.57,0.84,0.78,2.03,1.53,10.07,12.73,-44.0,-1598.26,86.04,21.23
21.24,116.6,0.52,0.65,3.74,2.34,1.76,10.97,14.96,-40.0,-1178.66,28.8,20.29
19.02,138.8,1.82,0.61,2.64,2.34,1.8,10.06,17.17,-40.0,-1337.69,72.25,21.54
19.16,117.4,0.5,0.81,1.16,2.29,1.7,11.43,15.04,-42.0,-913.42,75.13,20.4
20.5,120.0,3.1,0.83,1.05,2.15,1.56,11.0,13.97,-43.0,-1325.51,75.57,19.92
19.69,135.6,0.54,0.3,2.08,2.15,1.57,11.76,15.94,-40.0,-1291.92,51.94,20.74
24.73,137.5,2.37,0.23,1.1,2.36,1.52,10.33,12.96,-43.0,-1694.55,80.65,21.33
23.04,135.4,0.5,0.22,3.46,2.52,1.53,11.18,13.38,-40.0,-1311.1,36.23,19.74
16.67,136.4,1.5,0.15,2.74,2.39,1.72,10.37,13.42,-46.0,-1225.32,60.07,21.47
21.9,107.7,1.17,0.92,2.68,2.52,1.98,13.58,14.93,-41.0,-1404.3,40.84,20.07
20.31,133.0,0.58,0.22,2.9,2.84,2.0,10.59,12.11,-44.0,-1260.01,44.6,22.2
24.48,80.2,1.13,0.08,2.03,2.04,1.54,12.45,15.57,-42.0,-1638.35,59.37,20.88
24.48,118.8,0.63,0.41,0.61,2.16,1.63,10.86,15.58,-41.0,-1378.33,72.38,20.11
24.8,107.9,0.5,0.9,2.8,2.33,1.8,13.53,17.48,-40.0,-1417.96,40.05,18.95
22.01,121.2,0.5,0.17,3.62,2.48,1.98,13.17,17.12,-40.0,-1487.27,28.0,19.97
22.82,115.1,1.18,0.69,0.72,2.4,1.69,10.93,13.3,-43.0,-1303.97,79.65,20.97
21.7,120.1,1.52,0.27,2.67,2.72,2.0,13.62,14.99,-42.0,-1595.84,56.64,19.78
16.6,123.1,1.42,0.27,1.1,2.12,1.62,10.8,13.75,-42.0,-866.76,39.92,20.7
24.89,119.6,0.5,0.4,2.87,2.29,1.76,13.63,16.24,-40.0,-1625.05,32.11,19.6
24.96,135.4,0.72,0.17,2.77,2.35,1.63,12.21,13.57,-43.0,-1684.72,46.74,20.87
19.77,117.0,0.52,0.31,2.09,2.27,1.69,10.2,13.26,-43.0,-1124.02,52.75,21.68
18.29,138.8,1.44,0.58,1.53,2.3,1.78,14.25,17.17,-40.0,-1350.9,43.58,18.6
24.38,137.9,3.19,0.08,0.5,2.02,1.52,13.97,16.14,-40.0,-1685.89,57.4,19.18
24.23,108.2,0.5,0.9,2.98,2.5,1.8,13.37,14.57,-40.0,-1421.81,43.43,20.53
17.91,122.8,0.5,0.46,3.55,2.28,1.77,14.21,17.6,-40.0,-1250.74,48.27,18.52
21.2,127.8,0.57,0.93,2.72,2.3,1.57,11.0,14.57,-40.0,-1236.64,52.31,19.58
23.19,120.7,2.53,0.22,1.17,2.54,1.54,11.25,14.05,-42.0,-1496.74,74.0,19.2
15.8,136.8,1.23,0.65,1.12,2.13,1.56,10.93,12.76,-44.0,-748.49,35.49,20.87
21.17,119.9,0.5,0.28,3.79,2.24,1.52,10.8,14.97,-41.0,-1210.98,43.83,20.22
16.69,137.9,1.17,0.18,3.69,2.15,1.55,10.95,12.77,-47.0,-1263.26,71.14,20.61
20.19,122.8,1.4,0.29,2.84,2.61,1.76,14.33,17.42,-40.0,-1426.71,39.67,18.12
21.9,121.4,0.5,0.26,3.66,2.7,1.98,13.17,14.95,-41.0,-1355.74,23.62,21.05
24.48,136.6,1.4,0.75,1.96,2.12,1.62,10.23,11.93,-44.0,-1707.05,70.24,21.39
21.28,116.6,0.5,0.78,3.75,2.2,1.7,10.97,15.01,-40.0,-1146.48,27.68,20.17
19.85,97.8,2.37,0.36,1.13,2.04,1.51,10.32,12.96,-45.0,-1309.35,74.97,21.27
18.26,115.4,2.59,0.32,0.64,2.2,1.7,11.28,13.42,-44.0,-1146.46,63.0,19.78
21.76,138.6,2.12,0.16,1.81,2.14,1.54,10.11,16.18,-40.0,-1608.52,80.74,20.98
24.48,77.7,0.61,0.08,1.95,2.14,1.64,14.01,16.33,-40.0,-1568.0,40.16,19.37
20.2,122.8,0.6,0.33,3.52,2.63,1.77,14.33,17.6,-40.0,-1266.82,30.62,18.07
20.36,120.0,0.5,0.93,3.76,2.34,1.76,11.0,15.01,-40.0,-1062.86,37.53,20.24
15.22,133.0,3.39,0.09,0.96,2.1,1.58,10.95,14.43,-44.0,-1200.93,61.27,20.02
19.81,122.8,0.74,0.33,3.56,2.58,1.77,14.33,17.6,-40.0,-1284.93,27.87,17.99
23.42,119.8,2.05,0.23,0.95,2.06,1.54,11.15,13.54,-44.0,-1637.55,77.99,19.82
21.17,129.4,0.5,0.56,3.71,2.5,1.69,12.5,15.37,-40.0,-1175.72,28.88,21.31
23.38,128.6,1.18,0.83,1.31,2.36,1.67,12.13,13.56,-43.0,-1480.22,63.3,21.08
21.17,129.4,0.5,0.27,3.55,2.45,1.74,11.16,13.43,-43.0,-1301.51,38.06,20.49
24.37,136.7,0.62,0.91,0.55,2.07,1.55,13.97,15.65,-40.0,-1572.33,57.12,19.35
24.48,117.6,1.08,0.09,1.32,2.22,1.64,11.78,13.33,-44.0,-1684.15,63.46,20.34
15.38,131.4,3.31,0.95,1.68,2.1,1.59,11.0,12.9,-45.0,-1130.52,55.93,20.68
24.75,135.9,0.56,0.66,0.75,2.39,1.73,12.09,14.76,-41.0,-1537.88,66.47,21.63
16.68,137.7,0.52,0.26,0.68,2.14,1.54,10.95,12.82,-45.0,-783.38,48.04,20.66
24.71,120.6,0.7,0.29,2.79,2.46,1.74,13.33,14.8,-42.0,-1637.82,42.07,20.45
23.85,75.4,0.52,0.08,2.0,2.03,1.53,13.62,15.52,-42.0,-1506.05,34.08,18.95
24.37,139.3,0.5,0.06,3.18,2.05,1.55,13.97,15.57,-40.0,-1658.12,26.35,19.31
24.15,122.9,0.5,0.96,2.94,2.63,1.76,13.48,14.57,-41.0,-1431.44,45.45,20.4
16.28,124.8,1.19,0.27,3.66,2.11,1.61,13.51,14.95,-45.0,-1361.02,81.31,19.23
18.26,115.4,2.6,0.42,1.95,2.2,1.7,11.28,13.42,-45.0,-1438.9,63.97,19.9
21.91,137.8,0.51,0.14,3.61,2.36,1.51,13.76,16.01,-40.0,-1339.42,30.26,19.26
20.06,138.3,1.54,0.86,2.84,2.04,1.52,14.33,17.58,-40.0,-1472.26,39.53,17.24
20.17,122.8,1.4,0.32,3.06,2.02,1.52,13.97,17.6,-40.0,-1641.25,53.82,17.97
18.08,137.0,3.15,0.81,0.54,2.02,1.52,10.96,13.05,-44.0,-1122.3,63.51,20.31
24.87,82.5,0.5,0.93,2.87,2.3,1.76,13.63,17.63,-40.0,-1295.39,36.48,18.9
24.39,138.8,3.19,0.12,0.5,2.42,1.55,14.33,15.57,-40.0,-1640.15,56.76,19.5
24.37,108.0,1.4,0.44,2.01,2.07,1.55,13.97,15.71,-41.0,-1742.97,59.12,19.44
20.19,123.0,0.58,0.33,3.38,2.36,1.85,14.33,17.6,-40.0,-1440.01,31.38,18.31
21.35,126.8,1.37,0.02,2.78,2.35,1.62,11.74,14.38,-44.0,-1586.06,47.13,20.73
24.33,138.0,0.5,0.76,2.86,2.24,1.73,10.87,17.61,-40.0,-1350.95,58.85,20.03
24.13,137.4,2.4,0.22,0.78,2.01,1.51,10.07,11.9,-45.0,-1711.24,83.66,21.05
24.37,139.3,0.5,0.06,3.17,2.31,1.77,13.61,15.57,-40.0,-1642.27,25.4,19.51
21.9,135.6,1.07,0.28,0.77,2.58,2.0,14.0,16.04,-40.0,-1444.26,55.38,20.25
16.6,123.1,1.42,0.27,1.29,2.12,1.62,10.8,14.43,-42.0,-944.3,52.1,20.52
20.82,122.3,0.94,0.02,0.92,2.37,1.56,14.33,17.71,-40.0,-1288.86,50.63,17.24
24.13,138.8,3.23,0.65,0.5,2.12,1.55,10.08,12.72,-44.0,-1563.04,85.58,21.31
24.91,136.3,2.57,0.0,0.77,2.2,1.7,10.39,11.9,-45.0,-1806.61,82.56,21.66
24.87,120.0,0.5,0.93,3.08,2.52,1.73,11.05,14.78,-41.0,-1330.92,52.18,19.99
24.43,77.4,1.18,0.02,2.03,2.13,1.63,10.69,12.42,-46.0,-1601.8,49.2,21.48
21.17,129.2,0.5,0.27,1.03,2.28,1.7,11.38,14.96,-40.0,-1212.5,73.35,20.29
23.42,119.8,2.05,0.23,1.0,2.06,1.54,11.15,13.54,-44.0,-1647.45,78.38,19.74
24.27,80.7,0.5,0.17,2.91,2.17,1.67,11.05,15.64,-42.0,-1432.51,34.62,19.55
24.44,78.0,1.18,0.06,1.96,2.15,1.65,11.03,14.36,-44.0,-1574.52,62.45,20.01
20.16,120.1,2.55,0.9,1.06,2.04,1.53,11.0,17.84,-40.0,-1194.21,81.75,19.13
21.9,120.3,0.52,0.27,3.08,2.59,1.74,13.19,14.97,-41.0,-1420.36,34.71,20.32
20.03,122.8,1.4,0.08,1.83,2.14,1.64,14.01,17.6,-40.0,-1648.91,56.49,18.32
16.68,137.7,0.52,0.06,0.68,2.37,1.54,11.14,12.82,-45.0,-767.7,50.55,20.33
19.17,117.5,0.57,0.19,0.87,2.08,1.53,11.73,13.2,-45.0,-986.58,67.19,19.6
21.17,129.4,3.01,0.56,0.61,2.5,1.69,14.38,15.58,-40.0,-1398.04,61.14,19.7
24.78,111.6,1.44,0.1,1.91,2.05,1.55,11.06,12.21,-46.0,-1814.54,65.32,20.8
24.84,136.0,0.52,0.0,2.84,2.2,1.7,10.07,11.9,-45.0,-1675.95,42.19,21.66
15.8,136.8,1.37,0.65,1.12,2.22,1.64,11.75,12.76,-44.0,-769.52,32.82,19.38
15.64,138.7,3.19,0.13,1.12,2.14,1.56,10.95,15.45,-41.0,-1228.52,67.79,19.65
23.23,120.0,0.53,0.21,1.13,2.28,1.76,11.0,14.02,-42.0,-1371.83,69.27,20.5
16.66,136.3,1.5,0.01,0.84,2.2,1.7,10.38,11.9,-45.0,-843.32,39.77,21.75
15.27,135.2,2.57,0.0,0.83,2.07,1.57,10.07,12.5,-46.0,-981.09,49.2,21.42
18.08,107.3,0.54,0.43,2.02,2.02,1.52,10.96,13.19,-44.0,-928.85,32.85,20.22
20.19,120.4,0.58,0.32,3.56,2.55,1.85,14.33,17.6,-40.0,-1337.17,23.36,18.27
24.43,77.4,1.18,0.02,1.98,2.13,1.63,11.03,12.42,-46.0,-1610.89,49.41,21.16
23.58,135.7,3.34,0.02,0.5,2.16,1.57,10.95,12.76,-44.0,-1616.77,78.94,20.75
24.48,136.6,0.52,0.75,2.28,2.49,1.99,10.23,11.87,-43.0,-1557.68,66.68,22.12
24.11,121.3,2.58,0.35,0.78,2.03,1.53,11.11,12.73,-44.0,-1671.68,79.84,20.39
19.81,123.0,0.76,0.3,3.51,2.46,1.65,14.33,17.6,-40.0,-1319.69,28.83,17.71
21.69,128.2,1.39,0.14,2.78,2.26,1.53,13.78,15.93,-40.0,-1641.23,51.89,19.16
24.02,117.4,0.54,0.81,1.11,2.33,1.74,10.37,13.33,-44.0,-1364.0,81.58,21.68
16.85,136.5,1.53,0.29,1.3,2.03,1.52,11.06,13.41,-44.0,-1047.85,44.02,19.96
21.17,129.9,0.59,0.3,1.83,2.4,1.7,13.17,14.96,-41.0,-1399.63,49.8,20.31
17.41,137.7,0.61,0.26,0.65,2.14,1.54,10.95,13.35,-44.0,-833.4,58.73,20.29
23.3,129.2,1.22,0.02,1.12,2.15,1.58,11.46,13.56,-44.0,-1639.19,63.97,19.59
16.04,131.5,1.41,0.82,3.84,2.08,1.52,10.8,13.74,-45.0,-1006.77,101.03,20.56
16.39,124.6,1.32,0.17,3.78,2.12,1.62,13.51,17.12,-40.0,-1473.2,76.39,18.7
18.08,115.3,1.38,0.43,2.02,2.02,1.52,10.96,13.19,-45.0,-1227.68,50.13,20.5
16.41,131.7,1.42,0.09,3.64,2.09,1.52,12.55,13.77,-47.0,-1373.61,65.65,20.88
24.59,135.2,2.37,0.01,1.1,2.55,1.71,10.33,12.96,-44.0,-1704.86,84.12,21.77
24.87,82.5,0.5,0.93,2.88,2.08,1.54,13.99,17.63,-40.0,-1323.96,28.51,18.15
24.48,121.4,0.5,0.07,3.18,2.32,1.6,13.18,15.0,-41.0,-1581.49,27.17,20.11
23.38,135.8,2.57,0.22,1.12,2.54,1.54,10.95,13.53,-43.0,-1557.71,74.97,20.17
15.1,136.3,3.19,0.33,1.99,2.15,1.65,10.95,12.76,-47.0,-1361.03,57.41,20.96
16.03,138.7,1.23,0.08,1.22,2.06,1.56,10.93,15.61,-40.0,-937.28,60.68,19.56
16.36,135.1,1.5,0.0,0.85,2.2,1.7,10.06,11.9,-45.0,-820.75,38.93,21.54
24.96,135.9,0.62,0.15,2.73,2.28,1.76,12.09,13.14,-44.0,-1746.68,42.69,20.35
24.75,77.7,1.39,0.08,1.98,2.12,1.62,14.35,16.32,-40.0,-1744.67,62.57,19.19
23.77,138.3,1.57,0.86,1.98,2.04,1.52,14.33,17.57,-40.0,-1653.02,53.88,17.31
24.94,131.3,1.93,0.74,1.65,2.2,1.7,10.07,11.87,-44.0,-1751.94,83.59,21.56
16.19,124.5,1.4,0.08,2.03,2.09,1.59,13.56,17.13,-40.0,-1384.08,70.79,18.45
21.68,138.4,0.5,0.14,1.92,2.04,1.53,13.78,16.01,-40.0,-1626.22,43.2,19.29
24.76,138.8,1.08,0.15,2.28,2.32,1.64,11.79,13.33,-44.0,-1797.47,56.11,20.13
23.53,122.8,0.76,0.43,2.86,2.68,1.85,11.05,12.76,-43.0,-1477.84,57.16,21.18
20.24,132.5,1.38,0.36,2.84,2.69,1.97,11.11,12.98,-45.0,-1394.63,45.13,21.04
24.48,79.0,0.5,0.32,2.87,2.02,1.52,13.97,15.57,-42.0,-1515.34,23.39,19.45
20.19,122.8,1.4,0.32,2.84,2.16,1.52,10.98,17.6,-40.0,-1416.1,64.13,19.11
21.2,127.9,0.5,0.08,2.78,2.51,1.78,11.78,14.54,-43.0,-1407.97,37.7,21.31
24.39,138.8,0.5,0.12,3.19,2.42,1.55,12.45,15.37,-40.0,-1456.39,26.32,20.86
24.43,71.8,1.18,0.25,2.06,2.01,1.51,11.06,14.32,-44.0,-1524.34,61.35,19.58
24.8,122.4,0.5,0.96,0.75,2.26,1.73,13.57,17.48,-40.0,-1455.83,68.46,18.75
24.75,77.7,1.37,0.08,2.0,2.03,1.53,10.79,15.57,-43.0,-1592.89,74.66,19.89
24.39,136.3,3.2,0.05,0.5,2.42,1.55,11.74,12.88,-44.0,-1638.62,78.48,19.07
24.9,120.7,2.54,0.94,0.84,2.54,1.54,11.25,13.15,-43.0,-1530.4,83.22,19.83
16.69,137.9,1.17,0.18,3.69,2.17,1.55,10.95,12.77,-47.0,-1248.85,71.82,20.62
21.9,120.1,1.36,0.27,2.53,2.48,1.98,13.17,14.97,-43.0,-1675.86,56.13,20.97
20.19,122.8,1.43,0.29,2.84,2.61,1.76,14.33,17.13,-40.0,-1434.02,40.82,18.44
20.17,122.8,1.4,0.32,3.06,2.03,1.52,13.97,17.6,-40.0,-1633.19,53.3,17.96
20.19,122.8,1.41,0.32,2.84,2.38,1.52,14.33,17.6,-40.0,-1435.96,36.91,17.25
21.9,107.7,0.5,0.27,3.6,2.15,1.61,13.58,14.99,-42.0,-1437.12,30.26,19.37
20.42,133.0,1.34,0.81,3.1,2.58,1.73,10.07,13.16,-44.0,-1199.87,48.84,21.68
24.48,117.4,1.06,0.09,1.37,2.35,1.77,11.78,13.33,-44.0,-1660.22,64.34,20.63
21.35,138.0,0.51,0.02,2.79,2.47,1.62,11.74,14.5,-43.0,-1443.82,43.33,20.82
19.85,137.5,2.37,0.23,1.1,2.36,1.52,11.39,13.0,-43.0,-1369.66,67.94,19.45
24.37,108.0,1.4,0.43,1.96,2.07,1.55,10.07,15.71,-41.0,-1568.73,76.53,21.03
20.83,134.6,1.5,0.15,2.74,2.39,1.72,10.37,11.93,-46.0,-1526.23,49.05,21.54
15.38,135.8,1.62,0.96,3.5,2.16,1.59,11.18,12.9,-46.0,-1016.09,89.62,20.18
23.04,119.8,0.5,0.22,3.48,2.51,1.52,11.0,12.71,-41.0,-1307.41,34.71,20.52
15.22,135.8,3.39,0.85,1.77,2.16,1.63,11.02,12.53,-46.0,-1146.27,53.57,20.98
24.48,77.7,0.89,0.1,2.26,2.12,1.62,14.01,16.17,-41.0,-1647.65,48.3,19.5
24.89,121.7,1.62,0.07,1.69,2.42,1.65,14.34,16.11,-40.0,-1776.11,55.7,19.52
24.48,125.9,0.61,0.32,2.84,2.38,1.52,14.33,17.6,-40.0,-1560.45,33.47,17.42
21.31,122.8,1.4,0.29,2.84,2.61,1.76,14.33,17.42,-40.0,-1502.74,42.43,18.09
21.45,136.8,1.23,0.65,0.96,2.14,1.57,10.93,12.62,-44.0,-1349.44,68.76,20.85
18.26,115.7,1.1,0.45,1.95,2.2,1.7,11.28,13.42,-44.0,-1122.4,46.13,20.01
24.56,139.5,0.5,0.81,3.15,2.02,1.52,10.8,15.53,-40.0,-1252.76,32.26,19.91
18.26,120.2,2.59,0.32,0.65,2.08,1.58,11.28,13.39,-44.0,-1197.06,61.49,19.52
16.68,137.7,0.52,0.06,0.68,2.04,1.54,11.14,12.82,-45.0,-799.49,44.89,20.31
24.76,78.5,0.5,0.03,2.86,2.19,1.69,13.97,17.61,-40.0,-1577.44,30.13,18.58
21.2,139.5,0.57,0.19,2.29,2.49,1.76,11.75,14.56,-43.0,-1411.83,46.93,21.14
15.27,136.1,2.57,0.0,1.96,2.07,1.57,10.16,12.5,-47.0,-1341.25,56.81,21.47
20.24,120.1,1.41,0.4,2.84,2.58,1.95,11.11,12.9,-45.0,-1404.53,47.75,21.15
24.42,77.7,1.07,0.08,1.95,2.14,1.64,13.58,16.37,-40.0,-1639.97,58.91,19.22
16.66,136.3,1.5,0.18,3.52,2.19,1.69,10.38,11.9,-47.0,-1340.59,49.28,21.54
23.94,119.8,1.49,0.23,1.0,2.06,1.55,10.96,13.54,-44.0,-1612.25,75.41,20.2
24.4,122.6,0.5,0.07,3.12,2.31,1.6,13.18,15.0,-41.0,-1615.18,26.99,20.04
16.41,137.0,1.42,0.09,3.66,2.07,1.52,12.55,13.74,-47.0,-1377.88,66.38,20.82
15.1,136.3,3.23,0.33,1.88,2.15,1.65,10.95,12.77,-47.0,-1340.88,57.0,21.01
24.0,136.3,2.57,0.0,0.77,2.2,1.7,10.39,11.9,-45.0,-1744.18,83.57,21.62
21.69,138.4,0.56,0.14,1.37,2.42,1.56,13.78,16.05,-40.0,-1430.42,50.51,19.26
22.43,136.3,0.52,0.28,1.72,2.7,1.98,13.17,15.61,-40.0,-1478.57,53.57,20.59
21.9,123.3,0.63,0.3,3.51,2.8,1.98,14.46,17.57,-40.0,-1381.76,21.1,18.14
16.62,136.3,1.5,0.01,2.11,2.15,1.65,10.38,11.9,-47.0,-1249.45,41.5,21.49
20.11,120.4,0.58,0.32,1.87,2.54,1.85,14.01,15.52,-40.0,-1271.7,43.52,20.1
24.69,138.4,0.5,0.29,2.8,2.32,1.77,13.62,15.57,-40.0,-1706.41,33.8,19.62
18.08,107.3,0.56,0.53,1.35,2.02,1.52,10.96,13.19,-45.0,-810.61,52.58,20.46
20.19,126.1,1.17,0.08,2.02,2.4,1.53,11.08,17.6,-40.0,-1276.21,56.98,18.81
21.13,130.3,0.5,0.27,3.55,2.46,1.74,11.16,13.43,-43.0,-1310.97,38.29,20.43
20.17,120.1,1.43,0.32,2.98,2.1,1.59,11.27,12.82,-46.0,-1501.91,46.45,20.07
18.53,135.1,2.57,0.01,0.83,2.2,1.7,10.07,11.9,-46.0,-1335.49,67.27,21.59
20.86,139.8,0.5,0.02,3.16,2.05,1.55,13.97,16.01,-42.0,-1656.61,29.67,19.38
16.39,135.2,1.5,0.0,0.84,2.2,1.7,10.38,11.66,-45.0,-819.31,36.88,21.51
16.1,123.2,1.19,0.27,2.85,2.05,1.55,10.1,14.95,-45.0,-1189.55,72.59,20.91
20.82,122.8,0.58,0.43,3.02,2.7,1.85,14.33,17.85,-40.0,-1298.39,32.07,18.09
19.18,117.5,0.51,0.19,0.87,2.15,1.53,11.73,13.21,-45.0,-974.79,69.28,19.6
21.87,121.4,0.5,0.25,3.66,2.24,1.52,11.67,12.94,-42.0,-1297.56,44.61,19.18
19.95,98.5,2.16,0.8,2.01,2.08,1.58,10.66,12.86,-45.0,-1324.87,64.61,21.09
24.5,117.9,0.52,0.1,2.26,2.51,1.52,14.01,16.17,-40.0,-1588.98,39.98,19.17
24.44,136.8,3.19,0.05,0.5,2.44,1.56,11.74,12.88,-44.0,-1667.65,76.93,19.22
15.22,135.8,3.39,0.02,1.13,2.06,1.54,10.95,12.76,-47.0,-1265.06,54.26,20.61
16.04,131.5,1.42,0.81,3.7,2.2,1.52,10.84,17.58,-40.0,-969.17,77.67,19.61
20.17,122.8,1.4,0.32,2.08,2.03,1.52,11.05,17.6,-40.0,-1461.69,69.4,18.87
16.68,137.4,2.62,0.91,0.68,2.14,1.54,10.95,12.82,-43.0,-986.6,41.92,20.65
19.95,98.5,2.16,0.98,1.97,2.08,1.58,10.66,12.87,-44.0,-1281.93,62.14,21.14
24.3,136.9,0.5,0.1,3.2,2.23,1.62,14.01,16.01,-40.0,-1584.23,19.11,19.61
20.82,122.3,1.15,0.02,2.76,2.36,1.55,11.19,17.71,-40.0,-1388.21,51.81,19.23
24.84,136.0,0.77,0.0,2.84,2.54,1.7,10.02,11.9,-44.0,-1607.67,54.28,21.5
20.22,135.8,3.41,0.02,1.06,2.13,1.56,10.95,12.76,-45.0,-1541.38,74.99,20.69
24.75,137.0,1.39,0.08,1.98,2.12,1.62,14.35,16.35,-40.0,-1939.75,55.64,19.08
24.76,127.0,0.86,0.02,2.77,2.33,1.64,11.78,13.36,-45.0,-1694.44,45.46,20.23
24.78,110.7,1.44,0.1,0.78,2.05,1.55,11.06,12.21,-45.0,-1634.25,75.37,20.86
23.04,132.2,0.5,0.22,3.46,2.54,1.54,11.0,13.38,-40.0,-1330.05,34.92,20.07
15.38,135.8,1.62,0.88,0.82,2.16,1.6,11.18,12.9,-43.0,-702.91,38.99,20.39
15.22,138.3,1.53,0.02,1.28,2.16,1.57,11.11,17.49,-40.0,-974.71,69.31,18.99
24.73,135.9,0.54,0.23,2.73,2.28,1.76,11.39,13.14,-43.0,-1691.24,45.71,20.05
16.13,136.3,2.06,0.01,0.84,2.19,1.69,10.38,11.9,-45.0,-933.8,36.41,21.63
24.73,137.5,2.14,0.22,1.1,2.36,1.52,10.33,12.96,-43.0,-1688.01,79.79,21.34
16.69,137.9,1.13,0.31,3.79,2.06,1.55,10.95,12.76,-47.0,-1253.57,75.22,20.59
18.08,107.3,0.5,0.44,2.77,2.02,1.52,10.96,13.19,-45.0,-1058.42,43.39,20.43
19.81,119.8,0.76,0.27,3.66,2.36,1.65,13.04,15.0,-43.0,-1305.88,44.91,20.58
15.15,136.3,3.19,0.33,0.72,2.15,1.65,10.96,12.76,-46.0,-1027.51,51.23,20.83
24.56,77.7,0.5,0.08,2.83,2.15,1.64,14.16,17.65,-40.0,-1566.43,28.6,18.21
24.0,121.5,0.5,0.06,3.27,2.44,1.74,13.32,14.8,-41.0,-1571.09,25.76,20.5
19.17,117.6,0.5,0.32,1.01,2.06,1.52,11.73,13.17,-45.0,-991.85,64.96,19.57
21.91,100.4,0.5,0.27,3.56,2.11,1.61,13.58,15.06,-42.0,-1438.54,30.52,19.2
18.06,122.9,0.57,0.33,3.38,2.33,1.83,11.07,17.6,-40.0,-1186.31,52.11,19.87
24.31,80.0,0.5,0.32,2.93,2.16,1.66,14.35,15.65,-41.0,-1516.96,24.88,19.84
